run_name	holdout	context_config	context_label	modalities	seed	best_epoch	best_validation_macro_f1	n_train	n_validation	n_test	n_train_contexts	n_validation_contexts	n_test_contexts	total_parameters	trainable_parameters	validation_loss	validation_accuracy	validation_balanced_accuracy	validation_macro_f1	validation_weighted_f1	validation_macro_ovr_auroc	validation_macro_auprc	validation_antagonism_precision	validation_antagonism_recall	validation_antagonism_f1	validation_antagonism_support	validation_antagonism_auroc	validation_antagonism_auprc	validation_no_interaction_precision	validation_no_interaction_recall	validation_no_interaction_f1	validation_no_interaction_support	validation_no_interaction_auroc	validation_no_interaction_auprc	validation_synergy_precision	validation_synergy_recall	validation_synergy_f1	validation_synergy_support	validation_synergy_auroc	validation_synergy_auprc	test_loss	test_accuracy	test_balanced_accuracy	test_macro_f1	test_weighted_f1	test_macro_ovr_auroc	test_macro_auprc	test_antagonism_precision	test_antagonism_recall	test_antagonism_f1	test_antagonism_support	test_antagonism_auroc	test_antagonism_auprc	test_no_interaction_precision	test_no_interaction_recall	test_no_interaction_f1	test_no_interaction_support	test_no_interaction_auroc	test_no_interaction_auprc	test_synergy_precision	test_synergy_recall	test_synergy_f1	test_synergy_support	test_synergy_auroc	test_synergy_auprc	experiment_family	selected_k	nmf_relative_reconstruction_error
unseen_cell_line__context-expression_pathways__seed46__druggroup-scaffold__drugtest-any	unseen_cell_line	expression_pathways	Expression + pathways	expression+pathways	46	8	0.498957442104119	209523.0	45727.0	46792.0	109.0	23.0	23.0	8522403	8522403	1.1830842430155124	0.720668314125134	0.5376979189929022	0.498957442104119	0.744731709990256	0.726807951086879	0.4689798812620322	0.2566935826604335	0.3149113660062565	0.2828377429173496	3836	0.6319739745402618	0.2000944824393389	0.9015174881253468	0.7916418395536536	0.8430145362251962	36922	0.8018210004908979	0.9414854532572348	0.2927084544714501	0.5065405514187965	0.3710200471698113	4969	0.7466288782294775	0.2653597080895231	1.2976129954850537	0.6111728500598392	0.5297812577358698	0.4614809631050457	0.6573313360205182	0.7015381606422473	0.4556836937668847	0.2202407489968791	0.4097884695147242	0.2865013774104683	4822	0.6307819884183831	0.2052235450681038	0.8948380528637684	0.6499602881165613	0.7529904495986293	36513	0.7644843649781002	0.9222547562113078	0.2557748473316222	0.5295950155763239	0.3449510623060396	5457	0.7093481285302585	0.2395727800212426	original_context		
unseen_cell_line__context-expression_regulons__seed46__druggroup-scaffold__drugtest-any	unseen_cell_line	expression_regulons	Expression + regulons	expression+regulons	46	4	0.4808079853856233	209523.0	45727.0	46792.0	109.0	23.0	23.0	8729059	8729059	1.1471550432433948	0.7238830450281015	0.5235147229365843	0.4808079853856233	0.7478827871479601	0.7006760161097342	0.4534797569973244	0.1843494959193471	0.200208550573514	0.1919520119970007	3836	0.5232967496533596	0.1184456649248955	0.914568345323741	0.7987920481014029	0.8527685412751193	36922	0.8282523564186957	0.9500182987819812	0.3049500697949103	0.571543570134836	0.39770340288475	4969	0.7504789422571472	0.2919753072850964	1.23780393066478	0.6319028893828005	0.5287950160829918	0.4686467479255087	0.677039035081888	0.6903846996877419	0.4455594356324102	0.2202758922706371	0.4172542513479884	0.2883347664087131	4822	0.6080782282420725	0.1932517833587534	0.9082518604990516	0.6818667323966806	0.7789440750879938	36513	0.7857852753945865	0.930484288756266	0.2595159086472769	0.4872640645043063	0.3386614022798191	5457	0.6772905954265663	0.2129422347822113	original_context		
unseen_cell_line__context-pathways_regulons__seed46__druggroup-scaffold__drugtest-any	unseen_cell_line	pathways_regulons	Pathways + regulons	pathways+regulons	46	3	0.4865902804380259	209523.0	45727.0	46792.0	109.0	23.0	23.0	8478627	8478627	1.078088474979651	0.7150480022743675	0.5457478099652485	0.4865902804380259	0.7462645944331705	0.7121015658790335	0.4600635888287063	0.2231829235341799	0.2153284671532846	0.2191853522621732	3836	0.5381795819026731	0.1345273336664277	0.9360263862582456	0.7763122257732518	0.8487208338268388	36922	0.8457652319894348	0.9547711710301724	0.2813048053314626	0.6456027369692091	0.3918646552250656	4969	0.7523598837449926	0.2908922617895189	1.1905415795627547	0.6279705932638058	0.5636743453355352	0.4838693069562037	0.6756599191039536	0.7048385206920863	0.4599771525761771	0.2484127900265497	0.446287847366238	0.3191694475342974	4822	0.609486321578082	0.2170999894167434	0.926121473716664	0.6581491523566949	0.7694721506219881	36513	0.790808547354142	0.932298004045593	0.2627863065429767	0.5865860362836723	0.3629663227123256	5457	0.7142206931440346	0.230533464266195	original_context		
unseen_cell_line__context-expression_pathways_regulons__seed46__druggroup-scaffold__drugtest-any	unseen_cell_line	expression_pathways_regulons	Expression + pathways + regulons	expression+pathways+regulons	46	5	0.5017815786244818	209523.0	45727.0	46792.0	109.0	23.0	23.0	8752995	8752995	1.037362513151233	0.7288910271830648	0.5360819100350163	0.5017815786244818	0.7523505675563285	0.7391853459096804	0.4795719859387441	0.2191572178033508	0.3375912408759124	0.2657773217034376	3836	0.6493487810325765	0.1803979629832369	0.9048590391524082	0.8049672282108228	0.8519951840385277	36922	0.8246088435860659	0.9484885865545982	0.331899024670109	0.4656872610183135	0.3875722301314798	4969	0.7435984131103986	0.3098294082783972	1.2790219297081329	0.6188237305522312	0.5395656829658012	0.4688605845447704	0.6664238277794058	0.6973435774388695	0.4537461713837965	0.2309834805993084	0.4987557030277893	0.3157411054220821	4822	0.6515934531657235	0.2169801309015174	0.9087162034411042	0.6581491523566949	0.7633978207694018	36513	0.7821446341829212	0.929613288971574	0.2536487166582788	0.4617921935129191	0.3274428274428274	5457	0.6582926449679636	0.2146450942782982	original_context		
unseen_drug__context-expression__seed42__druggroup-scaffold__drugtest-any	unseen_drug	expression	Expression only	expression	42	4	0.5406491368921628	190752.0	43957.0	61179.0	155.0	152.0	153.0	8498467	8498467	1.0178288650471474	0.626544122665332	0.6273746010550741	0.5406491368921628	0.6619533973388954	0.7766644682093199	0.5630685080765274	0.3138435081685297	0.5868167202572347	0.4089635854341736	4976	0.7631187072051179	0.3237234061925335	0.9228486646884272	0.622603146798461	0.7435605282328109	31969	0.8096337589531517	0.9143306118949032	0.3604891096675582	0.6727039361095265	0.4694232970095039	7012	0.7572409384696899	0.4511515061421458	0.8868262040365474	0.6944703247846483	0.6501802677831412	0.5400689213735054	0.7342970601859099	0.8018761030194699	0.5498375238346312	0.3051394330490896	0.5447438798601111	0.3911662604328237	4861	0.7825992909353993	0.3047947463562401	0.9403517173490834	0.7087285195805177	0.8082736856548286	49871	0.8240508229661958	0.9485604667652848	0.3013276116400697	0.6970684039087948	0.4207668180328636	6447	0.7989781951568147	0.3961573583823689	original_context		
unseen_drug__context-pathways__seed42__druggroup-scaffold__drugtest-any	unseen_drug	pathways	Pathways only	pathways	42	23	0.5307348091024898	190752.0	43957.0	61179.0	155.0	152.0	153.0	8248035	8248035	1.5771360921016866	0.6336874672975863	0.5886314472715098	0.5307348091024898	0.6608139314492482	0.7478484728290535	0.5577650475911305	0.3189182452642073	0.5142684887459807	0.3936923076923077	4976	0.735732544921918	0.3269272852394031	0.8615691543503929	0.6619224874096781	0.7486644259685123	31969	0.7634452515848034	0.8906156813281616	0.3636123812873725	0.5897033656588705	0.4498476936466493	7012	0.7443676219804389	0.4557521762058271	1.2919547989528255	0.6990307131532062	0.6032559609690304	0.5264193749879826	0.7310969703067047	0.7711479214657836	0.5594589890496624	0.3180669144981413	0.440032915038058	0.3692387364060072	4861	0.7459549213656174	0.337754968963133	0.9038637657483726	0.7322291512101221	0.8090437788018433	49871	0.7685516375439293	0.9293266276887654	0.2924642425104959	0.6375058166589112	0.4009756097560976	6447	0.7989372054878041	0.4112953704970888	original_context		
unseen_drug__context-regulons__seed42__druggroup-scaffold__drugtest-any	unseen_drug	regulons	Regulons only	regulons	42	29	0.5526607870182867	190752.0	43957.0	61179.0	155.0	152.0	153.0	8454691	8454691	1.7766068629334193	0.6758650499351639	0.5879346477286621	0.5526607870182867	0.6929614709601728	0.7504755684564586	0.5617665556981222	0.345587222910643	0.5044212218649518	0.4101642291036849	4976	0.7425454629310297	0.3530957261148534	0.8482587064676617	0.7359942444242861	0.7881487932738205	31969	0.7645506507268423	0.8864499647234336	0.409781152300134	0.5233884768967484	0.4596693386773547	7012	0.744330591711504	0.4457539762560794	1.4189902448309677	0.7428202487781755	0.6189751046594926	0.5593707919185783	0.7644862170030394	0.7854914583638964	0.5696016725478249	0.3272801192573519	0.49681135568813	0.3946078431372549	4861	0.7696335392274126	0.3631231961607842	0.9034094822638044	0.7889956086703696	0.8423351101406461	49871	0.7855405937414036	0.9332908659427552	0.3593948267447535	0.5711183496199783	0.4411694224778337	6447	0.801300242122873	0.4123909555399352	original_context		
unseen_drug__context-expression_pathways__seed42__druggroup-scaffold__drugtest-any	unseen_drug	expression_pathways	Expression + pathways	expression+pathways	42	7	0.5370969204167734	190752.0	43957.0	61179.0	155.0	152.0	153.0	8522403	8522403	1.1818686190566394	0.6307300316218122	0.6075855010531063	0.5370969204167734	0.6611075010686739	0.7634929618141991	0.5658635265141921	0.3270060396893874	0.5331591639871383	0.4053785621514248	4976	0.7393559994311681	0.3344386539274718	0.8861890375485542	0.6422784572554663	0.7447723027258384	31969	0.7878967339408184	0.9059591537017362	0.3581347640839514	0.6473188819167142	0.4611398963730569	7012	0.7632261520706108	0.4571927719133683	0.9805356823323814	0.7061573415714543	0.6469227743307625	0.5489464670104663	0.7402449421582392	0.7972576202462879	0.5758449641369995	0.323958961979481	0.5521497634231639	0.4083371367716416	4861	0.7809631203547254	0.3712090027662854	0.9230534195651068	0.726915441839947	0.813326602725896	49871	0.8027746534768582	0.9396322848242132	0.313215859030837	0.6617031177291763	0.4251756615338615	6447	0.8080350869072804	0.4166936048204995	original_context		
unseen_drug__context-expression_regulons__seed42__druggroup-scaffold__drugtest-any	unseen_drug	expression_regulons	Expression + regulons	expression+regulons	42	5	0.5307757579507346	190752.0	43957.0	61179.0	155.0	152.0	153.0	8729059	8729059	1.1085931396268505	0.6306390336010191	0.5990308544478757	0.5307757579507346	0.6630083291789061	0.7553509800432657	0.5489947324406044	0.2972389501193046	0.5257234726688103	0.3797633737388401	4976	0.7070440023299339	0.3007039084306481	0.8925758553905746	0.6487221996308924	0.7513585972031013	31969	0.7924175283127185	0.9054647248739792	0.3662444425803204	0.6226468910439247	0.4612053029102625	7012	0.7665914094871449	0.4408155640171857	0.8905550495110854	0.7107340754180356	0.634709769969674	0.5461226069726809	0.7442944369936179	0.8041336983354245	0.5655502445633873	0.3503790934021616	0.4468216416375231	0.3927667269439421	4861	0.7772024513807438	0.3190736555378589	0.9265869504765276	0.7349561869623629	0.8197208927852574	49871	0.8139713788422379	0.9457635140326202	0.3019516306814497	0.7223514813091361	0.4258802011888432	6447	0.8212272647832918	0.4318135641196828	original_context		
unseen_drug__context-pathways_regulons__seed42__druggroup-scaffold__drugtest-any	unseen_drug	pathways_regulons	Pathways + regulons	pathways+regulons	42	11	0.5445134871429983	190752.0	43957.0	61179.0	155.0	152.0	153.0	8478627	8478627	1.3054261594223613	0.6578474418181405	0.5909325244109146	0.5445134871429983	0.6805362426222571	0.7584421429459302	0.5688271906515637	0.3438521677327647	0.4861334405144694	0.4027974356839564	4976	0.7369868609622744	0.3484049748020756	0.8614638651581621	0.7002408583315086	0.7725304115261841	31969	0.7767432668261075	0.8978028052123266	0.3760058522311631	0.5864232743867656	0.4582126142188544	7012	0.7615963010494085	0.4602737919402889	1.0368892978492907	0.7204759803200445	0.6382913933967594	0.5558026626231715	0.7499417194345033	0.7991151023592834	0.5863389779454251	0.353620146904512	0.4852910923678255	0.4091224419007978	4861	0.7780320923374415	0.3744243201972416	0.9163618509880938	0.748491107056205	0.8239630929519016	49871	0.7967306198275952	0.9365070127070536	0.3188121687359326	0.6810919807662479	0.434322453016815	6447	0.8225825949128135	0.4480856009319803	original_context		
unseen_drug__context-expression_pathways_regulons__seed42__druggroup-scaffold__drugtest-any	unseen_drug	expression_pathways_regulons	Expression + pathways + regulons	expression+pathways+regulons	42	35	0.5499788480530582	190752.0	43957.0	61179.0	155.0	152.0	153.0	8752995	8752995	2.0663930799457915	0.665104533976386	0.5940026391350086	0.5499788480530582	0.6858561615159067	0.7558374722549859	0.5671414460502869	0.345061975209916	0.5202974276527331	0.414937094318455	4976	0.7502517638653377	0.3605930903531111	0.8564077524038461	0.713222183990741	0.7782840953697541	31969	0.7710147821818503	0.8929278919313564	0.3912512716174974	0.5484883057615516	0.4567153544709654	7012	0.7462458707177695	0.4479033558663935	1.8286274072750943	0.7284689190735383	0.5954235346165144	0.5390427273364494	0.7518382824168705	0.7681512619776817	0.5503800763227186	0.3205479452054794	0.4332441884385928	0.3684716997638002	4861	0.7443454966642205	0.3231661909280131	0.8968797740845331	0.776944516853482	0.832615258990255	49871	0.7660607487232163	0.9264697312838162	0.3255895502761462	0.5760818985574686	0.4160412232552929	6447	0.7940475405456083	0.4015043067563264	original_context		
unseen_drug__context-expression__seed43__druggroup-scaffold__drugtest-any	unseen_drug	expression	Expression only	expression	43	10	0.5526902611307115	190752.0	43957.0	61179.0	155.0	152.0	153.0	8498467	8498467	1.2494403314424485	0.6618286052278363	0.6032865896600104	0.5526902611307115	0.6844905146209315	0.7669539475291606	0.5743737374258058	0.3423222934939128	0.5255225080385852	0.4145858105430043	4976	0.7592190674597757	0.3554629623266795	0.8643262657861198	0.7000531765147486	0.7735646883965297	31969	0.7813262630246792	0.899093867699436	0.3929976019184652	0.5842840844266971	0.4699202844526008	7012	0.7603165121030266	0.4685643822513018	1.0329102148334188	0.7219470733421599	0.6422616464039655	0.5553696974994591	0.7523545667225366	0.8031604764721423	0.5859069152376141	0.3233824471492633	0.5192347253651513	0.3985472919627348	4861	0.7882310445667077	0.3605044812592284	0.9219866896721716	0.7500350905335766	0.8271690936632722	49871	0.8110272726130764	0.9419278330738944	0.3310684161199625	0.657515123313169	0.4403927068723702	6447	0.8102231122366428	0.4552884313797193	original_context		
unseen_drug__context-pathways__seed43__druggroup-scaffold__drugtest-any	unseen_drug	pathways	Pathways only	pathways	43	10	0.5211809749866709	190752.0	43957.0	61179.0	155.0	152.0	153.0	8248035	8248035	1.2277927795358912	0.6088905066314808	0.5941961219114228	0.5211809749866709	0.6401235236033934	0.7530641775793177	0.5599306290795222	0.3189403664371572	0.5492363344051447	0.4035437430786268	4976	0.7459063374390245	0.3396093441644883	0.868564880112835	0.6164096468453815	0.7210787273359314	31969	0.7611076203879648	0.8874043130049403	0.3406299212598425	0.6169423844837422	0.4389204545454545	7012	0.752178574910964	0.4527782300691379	1.0639995663398971	0.6554373232645189	0.6111822517980244	0.5072394190321	0.6991714155089129	0.7687509383840615	0.565136561419786	0.3035909920876445	0.5130631557292739	0.3814622208626491	4861	0.7591273052641186	0.3616511557617842	0.9136676875957122	0.669948467044976	0.7730538298684622	49871	0.7687403291791017	0.9250478813889496	0.2557940961210051	0.6505351326198232	0.3672022063651884	6447	0.7783851807089646	0.408710647108624	original_context		
unseen_drug__context-regulons__seed43__druggroup-scaffold__drugtest-any	unseen_drug	regulons	Regulons only	regulons	43	7	0.5494464942379415	190752.0	43957.0	61179.0	155.0	152.0	153.0	8454691	8454691	1.1728041241046776	0.6530245467161089	0.6128836979040738	0.5494464942379415	0.6814391752149651	0.7660250767259248	0.5656425081396432	0.3321743781759829	0.4991961414790997	0.3989079813714469	4976	0.7277082042236589	0.3262602406651916	0.896378227784939	0.6743094873158372	0.7696454710985755	31969	0.8016504349345017	0.9102156775720656	0.3752212389380531	0.6651454649172847	0.479786030243802	7012	0.7687165910196136	0.4604516061816723	0.9498369429447368	0.7287794831559848	0.6597930059982899	0.5712170915244408	0.7594973932390114	0.8187048097635105	0.5939966123875009	0.3833851621501555	0.5326064595762189	0.4458412261064233	4861	0.8150657328017694	0.3936456272401218	0.9302786868987404	0.7523410398828979	0.8319013780029489	49871	0.8246620328909854	0.947990290148574	0.3176529019440897	0.694431518535753	0.4359086704639501	6447	0.8163866635977766	0.4403539197738068	original_context		
unseen_drug__context-expression_pathways__seed43__druggroup-scaffold__drugtest-any	unseen_drug	expression_pathways	Expression + pathways	expression+pathways	43	26	0.5459044767987679	190752.0	43957.0	61179.0	155.0	152.0	153.0	8522403	8522403	1.760266834159407	0.6705644152239689	0.5801728855667269	0.5459044767987679	0.6883612025731664	0.7567879850683807	0.5681117365974829	0.346258298129149	0.4612138263665595	0.3955532574974147	4976	0.7379973654202546	0.349386018319447	0.8483470924100811	0.7296756232600332	0.7845491541384993	31969	0.7749217841090696	0.8984809218018913	0.3919853539462978	0.5496292070735881	0.4576110187603894	7012	0.7574448056758181	0.4564682696711103	1.435945795161042	0.7511400970921395	0.6163811267930331	0.5647895190420801	0.7701452520240029	0.7940018788821237	0.5799539823713702	0.3607014093739757	0.4527874922855379	0.4015324272553133	4861	0.7813623378525589	0.3752954932552664	0.902124773960217	0.8002646828818352	0.848147400410154	49871	0.7929689187066197	0.9373895647921118	0.3546184368367629	0.5960912052117264	0.444688729460773	6447	0.8076743800871925	0.4271768890667324	original_context		
unseen_drug__context-expression_regulons__seed43__druggroup-scaffold__drugtest-any	unseen_drug	expression_regulons	Expression + regulons	expression+regulons	43	15	0.5556176050882343	190752.0	43957.0	61179.0	155.0	152.0	153.0	8729059	8729059	1.3644939342859752	0.6626248379097754	0.6106403979498344	0.5556176050882343	0.686512208584346	0.7719845516047877	0.5837656623969647	0.3256545820745216	0.519895498392283	0.4004643962848297	4976	0.7479914440756074	0.3551930125172711	0.87232454934611	0.6947980856454691	0.7735060593397409	31969	0.7917160281221298	0.905302008277477	0.4102369668246445	0.6172276098117513	0.4928823596401321	7012	0.776246182616626	0.490801966396146	1.113657135556898	0.7144118079733242	0.630685106507297	0.5487772582374799	0.7451430312260756	0.7965784177718316	0.5787394812810044	0.3477618555178017	0.4842624974285126	0.4048151332760103	4861	0.7783381138518092	0.3801323374663103	0.914787029268052	0.7432977080868641	0.8201741285276515	49871	0.7979423417546383	0.9394618561229252	0.3084677419354839	0.6644951140065146	0.4213425129087779	6447	0.8134547977090473	0.4166242502537777	original_context		
