drugcomb_id	dname	inchikey	n_seed_symbols	n_symbols_mapped_to_ensembl	n_targets_in_huri	fraction_targets_in_huri	drug_target_status	seed_symbols	huri_target_ensembl
2671	449811-92-1	KKKRKRMVJRHDMG-UHFFFAOYSA-N	12	12	6	0.5	targets_mapped_to_huri	COQ8A;DDR1;GAK;MAPK10;MAPK11;MAPK14;MAPK8;MAPK9;NLK;RPS6KA3;RPS6KA4;STK36	ENSG00000163050;ENSG00000204580;ENSG00000109339;ENSG00000107643;ENSG00000050748;ENSG00000087095
2672	SD-06	CATQHDWESBRRQA-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	MAPK14	
2673	1H-Indole-5-carboxamide	GQMYQEAXTITUAE-UHFFFAOYSA-N	0	0	0		no_known_targets		
2674	445430-58-0	PSPFQEBFYXJZEV-UHFFFAOYSA-N	8	8	1	0.125	targets_mapped_to_huri	CDK11A;CDK11B;CDK13;CDK7;CHUK;IKBKB;MAP3K19;MYLK4	ENSG00000065883
2675	CHEMBL4303263		0	0	0		no_known_targets		
2676	AT-406	LSXUTRRVVSPWDZ-MKKUMYSQSA-N	3	3	2	0.6666666666666666	targets_mapped_to_huri	BIRC2;BIRC3;XIAP	ENSG00000110330;ENSG00000101966
2677	CHEMBL4303172		0	0	0		no_known_targets		
2678	APR-246	BGBNULCRKBVAKL-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	TP53	
2679	CHEMBL4303161		0	0	0		no_known_targets		
2680	CHEMBL4297410		0	0	0		no_known_targets		
2681	purvalanol A	PMXCMJLOPOFPBT-HNNXBMFYSA-N	14	14	8	0.5714285714285714	targets_mapped_to_huri	CDK2;CDK4;DRD4;DYRK1A;HTR1D;HTR2C;HTR5A;HTR6;INSR;MAPK3;PAK4;SLC6A2;TMEM97;TSPO	ENSG00000135446;ENSG00000157540;ENSG00000147246;ENSG00000171105;ENSG00000102882;ENSG00000130669;ENSG00000109084;ENSG00000100300
2682	BS-181	DNYBIOICMDTDAP-UHFFFAOYSA-N	6	6	2	0.3333333333333333	targets_mapped_to_huri	CDK1;CDK2;CDK5;CDK7;CDK8;CDK9	ENSG00000164885;ENSG00000136807
2683	BMS-265246	SCFMWQIQBVZOQR-UHFFFAOYSA-N	2	2	0	0.0	targets_known_but_none_in_huri	CDK1;CDK2	
2684	Satraplatin		0	0	0		no_known_targets		
2685	BS-194	KRIWIRSMQRQYJG-DLBZAZTESA-N	4	4	1	0.25	targets_mapped_to_huri	CDK2;CDK5;CDK7;CDK8	ENSG00000164885
2686	Cdk/Crk Inhibitor	RSQPNXBTPUXMQN-UHFFFAOYSA-N	0	0	0		no_known_targets		
2687	164658-13-3	IYNDTACKOAXKBJ-UHFFFAOYSA-N	2	2	0	0.0	targets_known_but_none_in_huri	CDK1;SMG1	
2688	314042-01-8	ATSWBWHRHAQVFM-UHFFFAOYSA-N	0	0	0		no_known_targets		
2689	as1949490	RFZPGNRLOKVZJY-AWEZNQCLSA-N	1	1	0	0.0	targets_known_but_none_in_huri	INPPL1	
2690	L-690,330	JKOCAAWWDVHWKB-UHFFFAOYSA-N	0	0	0		no_known_targets		
2691	berberine	YBHILYKTIRIUTE-UHFFFAOYSA-N	12	12	5	0.4166666666666667	targets_mapped_to_huri	ACHE;AKR1C2;AKR1C3;BCHE;CYP1B1;EP300;IDO1;KCNH2;KDM1A;NEK7;PPARA;TDO2	ENSG00000114200;ENSG00000055118;ENSG00000004487;ENSG00000186951;ENSG00000151790
2692	CHEMBL3545175		0	0	0		no_known_targets		
2693	CHEMBL3544939		0	0	0		no_known_targets		
2694	bis(maltolato)oxovanadium(IV)		0	0	0		no_known_targets		
2695	cyanocobalamin		0	0	0		no_known_targets		
2696	Pluripotin	NBZFRTJWEIHFPF-UHFFFAOYSA-N	3	3	2	0.6666666666666666	targets_mapped_to_huri	MAP4K2;MAPK3;TNK2	ENSG00000102882;ENSG00000061938
2697	CGI-1746	JIFCFQDXHMUPGP-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	BTK	
2698	CHEMBL494027	PRGUDNWYEAHEQM-UHFFFAOYSA-N	0	0	0		no_known_targets		
2699	NCGC00344999-01	BGGVOGXIPRUTTG-FQEVSTJZSA-N	0	0	0		no_known_targets		
2700	ML315	JQSJAVBMIMDUFO-UHFFFAOYSA-N	5	5	5	1.0	targets_mapped_to_huri	CLK1;CLK2;CLK4;DYRK1A;DYRK1B	ENSG00000013441;ENSG00000176444;ENSG00000113240;ENSG00000157540;ENSG00000105204
2701	131848-97-0	QQKKPWJFHBFCTH-UHFFFAOYSA-N	0	0	0		no_known_targets		
2702	Ro 51	PAYROHWFGZADBR-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	P2RX3	
2703	227088-94-0	VQEHBLGYANQWEA-UHFFFAOYSA-N	1	1	1	1.0	targets_mapped_to_huri	P2RX7	ENSG00000089041
2704	A 438079	MMPAULQSJLVKHP-UHFFFAOYSA-N	3	3	1	0.3333333333333333	targets_mapped_to_huri	P2RX7;SIGMAR1;TRPA1	ENSG00000089041
2705	GSK-25	KZYAHEIPPAPADQ-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	ROCK1	
2706	Baricitinib	XUZMWHLSFXCVMG-UHFFFAOYSA-N	29	29	10	0.3448275862068966	targets_mapped_to_huri	AAK1;BMP2K;CAMK2D;CAMK2G;CIT;CLK1;CSNK1G1;CSNK1G2;EIF2AK1;GAK;JAK1;JAK2;JAK3;MAP3K1;MARK2;MARK3;PKN1;PKN2;PRKACA;PRKCA;PRKCD;RET;ROCK1;ROCK2;SEPTIN9;STAT3;TNK1;TYK2;ULK1	ENSG00000145349;ENSG00000148660;ENSG00000013441;ENSG00000133275;ENSG00000123143;ENSG00000072062;ENSG00000184640;ENSG00000168610;ENSG00000174292;ENSG00000105397
2707	1206101-20-3	RIJLVEAXPNLDTC-UHFFFAOYSA-N	20	20	3	0.15	targets_mapped_to_huri	AAK1;ABL1;ADCK1;BMP2K;CAMKK2;CSF1R;FLT1;FLT3;FLT4;IRAK1;JAK1;JAK2;JAK3;MAPK10;MERTK;SLK;STAT1;STK10;TBK1;TYK2	ENSG00000097007;ENSG00000109339;ENSG00000105397
2708	Pyridone 6	VNDWQCSOSCCWIP-UHFFFAOYSA-N	6	6	1	0.16666666666666666	targets_mapped_to_huri	JAK1;JAK2;JAK3;KDR;MELK;TYK2	ENSG00000105397
2709	BMS-911543	JCINBYQJBYJGDM-UHFFFAOYSA-N	5	5	2	0.4	targets_mapped_to_huri	JAK1;JAK2;JAK3;NQO2;TYK2	ENSG00000124588;ENSG00000105397
2710	LLL-12	CQBHSRLUQDYPBU-UHFFFAOYSA-N	1	1	1	1.0	targets_mapped_to_huri	STAT3	ENSG00000168610
2711	PNU-74654	JJEDWBQZCRESJL-UHFFFAOYSA-N	0	0	0		no_known_targets		
2712	IWP-2	WRKPZSMRWPJJDH-UHFFFAOYSA-N	2	2	2	1.0	targets_mapped_to_huri	CSNK1E;PORCN	ENSG00000213923;ENSG00000102312
2713	Phenoxodiol	ZZUBHVMHNVYXRR-UHFFFAOYSA-N	0	0	0		no_known_targets		
2714	GANT 58	USWLOKMMUTWFMD-UHFFFAOYSA-N	0	0	0		no_known_targets		
2715	500579-04-4	KVQOGDQTWWCZFX-UHFFFAOYSA-N	0	0	0		no_known_targets		
2716	912545-86-9	VFSUUTYAEQOIMW-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	FZD6	
2717	BMS 299897	IZAOBRWCUGOKNH-OAHLLOKOSA-N	0	0	0		no_known_targets		
2718	pepstatin	FAXGPCHRFPCXOO-LXTPJMTPSA-N	5	5	0	0.0	targets_known_but_none_in_huri	CTSB;CTSD;CTSE;CTSL;REN	
2719	ML369	DELSIAQBXMLIQV-UHFFFAOYSA-N	0	0	0		no_known_targets		
2720	Camostat	XASIMHXSUQUHLV-UHFFFAOYSA-N	5	5	2	0.4	targets_mapped_to_huri	CTSL;F2;PRSS1;SLC47A1;TMPRSS2	ENSG00000142494;ENSG00000184012
2721	cisplatin		0	0	0		no_known_targets		
2722	Apilimod	HSKAZIJJKRAJAV-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	PIKFYVE	
2723	A-770041	ZMNWFTYYYCSSTF-UHFFFAOYSA-N	1	1	1	1.0	targets_mapped_to_huri	LCK	ENSG00000182866
2724	SMI-4a	NGJLOFCOEOHFKQ-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	CISD1	
2725	885692-52-4	GUBJNPWVIUFSTR-UHFFFAOYSA-N	198	198	68	0.3434343434343434	targets_mapped_to_huri	AAK1;ABL1;ABL2;ACVR1;ACVR1B;ACVRL1;ALK;ANKK1;AURKB;AURKC;AXL;BLK;BMP2K;BMPR1B;BMPR2;BMX;BTK;CAMK1D;CAMK1G;CAMKK1;CDK4;CHEK1;CLK1;CLK2;CLK4;CSF1R;CSNK2A2;DAPK1;DAPK2;DAPK3;DCLK1;DDR1;DDR2;DLK1;DSTYK;EGFR;EIF2AK4;EPHA1;EPHA2;EPHA3;EPHA4;EPHA5;EPHA6;EPHB1;EPHB2;EPHB4;EPHB6;ERN1;FER;FES;FGFR1;FGFR2;FGFR3;FGR;FLT1;FLT3;FLT4;FRK;FYN;GAK;GRK1;GRK4;GRK7;GSK3A;GSK3B;HCK;HIPK2;HIPK3;IGF1R;IKBKE;INSR;INSRR;IRAK1;IRAK4;ITK;JAK1;JAK2;JAK3;KDR;KIT;LATS1;LATS2;LCK;LRRK2;LYN;MAP2K1;MAP2K2;MAP2K3;MAP2K4;MAP2K5;MAP2K6;MAP3K12;MAP3K13;MAP3K15;MAP3K19;MAP3K2;MAP3K3;MAP3K4;MAP3K6;MAP3K7;MAP4K1;MAP4K2;MAP4K3;MAP4K4;MAP4K5;MAPK10;MAPK14;MAPK8;MAPK9;MARK1;MARK2;MARK3;MARK4;MELK;MERTK;MET;MINK1;MUSK;MYLK;MYLK3;MYLK4;NTRK1;NTRK2;NTRK3;NUAK1;NUAK2;PAK3;PAK4;PAK5;PAK6;PDGFRA;PDGFRB;PDPK1;PHKG1;PHKG2;PIM1;PIM2;PIM3;PIP4K2B;PIP5K1A;PKN1;PKN2;PLK4;PRKAA1;PRKAA2;PRKD1;PRKD2;PRKD3;PRP4K;PTK2;PTK2B;RET;RIOK1;RIOK3;RIPK1;ROS1;RPS6KA1;RPS6KA2;RPS6KA3;RPS6KA4;RPS6KA6;SBK1;SBK3;SIK1;SIK2;SLK;SRC;SRPK1;SRPK2;SRPK3;STK10;STK16;STK17A;STK17B;STK24;STK25;STK26;STK3;STK33;STK35;STK4;SYK;TAOK1;TAOK3;TBK1;TEC;TGFBR2;TNIK;TNK1;TNK2;TSSK1B;TTK;TXK;TYK2;ULK1;ULK2;ULK3;YES1	ENSG00000097007;ENSG00000143322;ENSG00000170209;ENSG00000105146;ENSG00000136573;ENSG00000102010;ENSG00000008118;ENSG00000135446;ENSG00000013441;ENSG00000176444;ENSG00000113240;ENSG00000070770;ENSG00000035664;ENSG00000133083;ENSG00000204580;ENSG00000106123;ENSG00000111816;ENSG00000010810;ENSG00000101336;ENSG00000140443;ENSG00000171105;ENSG00000027644;ENSG00000198001;ENSG00000131023;ENSG00000182866;ENSG00000169032;ENSG00000126934;ENSG00000137764;ENSG00000108984;ENSG00000109339;ENSG00000107643;ENSG00000050748;ENSG00000116141;ENSG00000007047;ENSG00000065534;ENSG00000163545;ENSG00000077264;ENSG00000130669;ENSG00000101349;ENSG00000137843;ENSG00000134853;ENSG00000113721;ENSG00000156873;ENSG00000276293;ENSG00000123143;ENSG00000142731;ENSG00000162409;ENSG00000115825;ENSG00000169398;ENSG00000137275;ENSG00000071242;ENSG00000072133;ENSG00000231274;ENSG00000135250;ENSG00000115661;ENSG00000102572;ENSG00000115694;ENSG00000134602;ENSG00000104375;ENSG00000125834;ENSG00000101109;ENSG00000165025;ENSG00000174292;ENSG00000061938;ENSG00000212122;ENSG00000074966;ENSG00000105397;ENSG00000176105
2726	PF-3758309	AYCPARAPKDAOEN-LJQANCHMSA-N	91	91	38	0.4175824175824176	targets_mapped_to_huri	AAK1;ABL2;AKT3;AURKA;AURKB;BCR;BMP2K;BTK;CAMK2D;CAMK2G;CAMK4;CAMKK2;CDK16;CDK17;CDK18;CDK7;CDKL5;CHEK1;CHEK2;CILK1;CLK1;CLK4;ERCC2;FER;FGFR1;FGR;FLT3;FYN;GAK;GSK3A;GSK3B;IKBKE;LATS1;MAP3K11;MAP4K1;MAP4K3;MAPK1;MAPK3;MAPK7;MARK2;MARK3;MARK4;MELK;MYLK3;NTRK1;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6;PHKG2;PKN1;PLK4;PRKAA1;PRKACA;PRKACB;PRKACG;PRKAG1;PRKAG2;PRKCA;PRKCB;PRKCD;PRKCG;PRKCQ;PRKD1;PRKD2;PRKD3;PRKG1;PTK2B;RET;RPS6KA1;RPS6KA2;RPS6KA3;RPS6KA4;RPS6KA6;RPS6KB1;SIK2;SRC;STK11;STK16;STK24;STK26;STK3;STK38;STK4;TBK1;TEC;ULK3;WEE1;YES1	ENSG00000143322;ENSG00000145349;ENSG00000148660;ENSG00000102225;ENSG00000059758;ENSG00000117266;ENSG00000008086;ENSG00000013441;ENSG00000113240;ENSG00000010810;ENSG00000131023;ENSG00000100030;ENSG00000102882;ENSG00000166484;ENSG00000007047;ENSG00000149269;ENSG00000180370;ENSG00000077264;ENSG00000130669;ENSG00000101349;ENSG00000137843;ENSG00000156873;ENSG00000123143;ENSG00000142731;ENSG00000072062;ENSG00000142875;ENSG00000181929;ENSG00000115825;ENSG00000185532;ENSG00000071242;ENSG00000072133;ENSG00000115661;ENSG00000102572;ENSG00000134602;ENSG00000104375;ENSG00000112079;ENSG00000101109;ENSG00000176105
2727	CHEMBL1650312		0	0	0		no_known_targets		
2728	BISMUTH SUBGALLATE		0	0	0		no_known_targets		
2729	phenylmercuric acetate		0	0	0		no_known_targets		
2730	celastrol	KQJSQWZMSAGSHN-JJWQIEBTSA-N	15	15	6	0.4	targets_mapped_to_huri	CASP1;CYBB;HIF1A;IDO1;NOX1;NOX4;NOX5;NR4A1;PRDX1;PTPN1;PTPN11;PTPN6;RGS17;TERT;UGT2B7	ENSG00000137752;ENSG00000165168;ENSG00000007952;ENSG00000196396;ENSG00000179295;ENSG00000091844
2731	NVP-BEP800	WJUNQSYQHHIVFX-UHFFFAOYSA-N	1	1	1	1.0	targets_mapped_to_huri	HSP90AB1	ENSG00000096384
2732	novobiocin(1-)	YJQPYGGHQPGBLI-KGSXXDOSSA-M	0	0	0		no_known_targets		
2733	Tubacin	BHUZLJOUHMBZQY-YXQOSMAKSA-N	12	12	5	0.4166666666666667	targets_mapped_to_huri	ASPH;HDAC1;HDAC10;HDAC11;HDAC2;HDAC3;HDAC4;HDAC5;HDAC6;HDAC7;HDAC8;HDAC9	ENSG00000198363;ENSG00000163517;ENSG00000068024;ENSG00000108840;ENSG00000061273
2734	Tubastatin A	GOVYBPLHWIEHEJ-UHFFFAOYSA-N	11	11	4	0.36363636363636365	targets_mapped_to_huri	HDAC1;HDAC10;HDAC11;HDAC2;HDAC3;HDAC4;HDAC5;HDAC6;HDAC7;HDAC8;HDAC9	ENSG00000163517;ENSG00000068024;ENSG00000108840;ENSG00000061273
2735	pyroxamide	PTJGLFIIZFVFJV-UHFFFAOYSA-N	5	5	1	0.2	targets_mapped_to_huri	HDAC1;HDAC3;HDAC5;HDAC6;HDAC8	ENSG00000108840
2736	925434-55-5	IASPBORHOMBZMY-UHFFFAOYSA-N	2	2	0	0.0	targets_known_but_none_in_huri	SIRT1;SIRT3	
2737	Daminozide	NOQGZXFMHARMLW-UHFFFAOYSA-N	3	3	0	0.0	targets_known_but_none_in_huri	KDM2A;KDM7A;PHF8	
2738	UNC1215	PQOOIERVZAXHBP-UHFFFAOYSA-N	12	12	4	0.3333333333333333	targets_mapped_to_huri	ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;L3MBTL1;L3MBTL3;MBTD1;OPRK1;PHF20;TP53BP1	ENSG00000184160;ENSG00000198945;ENSG00000082556;ENSG00000067369
2739	ABEXINOSTAT	MAUCONCHVWBMHK-UHFFFAOYSA-N	11	11	4	0.36363636363636365	targets_mapped_to_huri	HDAC1;HDAC10;HDAC11;HDAC2;HDAC3;HDAC4;HDAC5;HDAC6;HDAC7;HDAC8;HDAC9	ENSG00000163517;ENSG00000068024;ENSG00000108840;ENSG00000061273
2740	MG-115	QEJRGURBLQWEOU-FKBYEOEOSA-N	0	0	0		no_known_targets		
2741	eeyarestatin I	JTUXTPWYZXWOIB-UHFFFAOYSA-N	1	1	1	1.0	targets_mapped_to_huri	VCP	ENSG00000165280
2742	LRRK2-IN-1	IWMCPJZTADUIFX-UHFFFAOYSA-N	3	3	0	0.0	targets_known_but_none_in_huri	BRD4;BRDT;LRRK2	
2743	YW3-56	LJJCYRVBDASIDX-DEOSSOPVSA-N	2	2	1	0.5	targets_mapped_to_huri	PADI2;PADI4	ENSG00000159339
2744	Vidofludimus	XPRDUGXOWVXZLL-UHFFFAOYSA-N	3	3	3	1.0	targets_mapped_to_huri	DHODH;JMJD7;NR4A2	ENSG00000102967;ENSG00000243789;ENSG00000153234
2745	SB-3CT	LSONWRHLFZYHIN-UHFFFAOYSA-N	6	6	2	0.3333333333333333	targets_mapped_to_huri	ADAM17;MMP14;MMP2;MMP3;MMP8;MMP9	ENSG00000157227;ENSG00000087245
2746	cl-82198	KUJQEQAVMNFFAO-UHFFFAOYSA-N	0	0	0		no_known_targets		
2747	doxycycline	SGKRLCUYIXIAHR-AKNGSSGZSA-N	1	1	0	0.0	targets_known_but_none_in_huri	MMP7	
2748	Sivelestat	BTGNGJJLZOIYID-UHFFFAOYSA-N	3	3	0	0.0	targets_known_but_none_in_huri	ELANE;FAP;PRTN3	
2749	o6-benzylguanine	KRWMERLEINMZFT-UHFFFAOYSA-N	2	2	1	0.5	targets_mapped_to_huri	MGMT;PIN1	ENSG00000127445
2750	10356-76-0	IDYKCXHJJGMAEV-RRKCRQDMSA-N	0	0	0		no_known_targets		
2751	UNC0638	QOECJCJVIMVJGX-UHFFFAOYSA-N	11	11	3	0.2727272727272727	targets_mapped_to_huri	ADRA1A;ADRA2C;CHRM1;CHRM2;CHRM4;DNMT1;EHMT1;EHMT2;HTR2A;KDM1A;SPIN1	ENSG00000184160;ENSG00000204371;ENSG00000004487
2752	GSK126	FKSFKBQGSFSOSM-QFIPXVFZSA-N	2	2	2	1.0	targets_mapped_to_huri	EZH1;EZH2	ENSG00000108799;ENSG00000106462
2753	80306-38-3	MVOZLTFXYGHZPM-UHFFFAOYSA-N	0	0	0		no_known_targets		
2754	cetirizine	ZKLPARSLTMPFCP-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	HRH1	
2755	Chloropyramine hydrochloride	VEYWWAGBHABATA-UHFFFAOYSA-N	1	1	1	1.0	targets_mapped_to_huri	PTK2	ENSG00000169398
2756	ketotifen	ZCVMWBYGMWKGHF-UHFFFAOYSA-N	22	22	4	0.18181818181818182	targets_mapped_to_huri	ADRA2A;ADRA2B;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD1;DRD2;DRD3;DRD5;G6PD;GSR;HRH1;HTR1B;HTR2A;HTR2C;HTR3A;HTR6;HTR7;PGD;TMEM97	ENSG00000169676;ENSG00000135312;ENSG00000147246;ENSG00000109084
2757	Mizolastine	PVLJETXTTWAYEW-UHFFFAOYSA-N	2	2	1	0.5	targets_mapped_to_huri	HRH1;KCNH2	ENSG00000055118
2758	famotidine	XUFQPHANEAPEMJ-UHFFFAOYSA-N	13	13	3	0.23076923076923078	targets_mapped_to_huri	CA1;CA12;CA13;CA14;CA2;CA4;CA5A;CA5B;CA6;CA7;CA9;HRH2;SLC47A1	ENSG00000185015;ENSG00000107159;ENSG00000142494
2759	Icaritin	TUUXBSASAQJECY-UHFFFAOYSA-N	1	1	1	1.0	targets_mapped_to_huri	PDE5A	ENSG00000138735
2760	nilutamide	XWXYUMMDTVBTOU-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	AR	
2761	3,3'-Diindolylmethane	VFTRKSBEFQDZKX-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	AHR	
2762	meclizine	OCJYIGYOJCODJL-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	HRH1	
2763	1338259-05-4	IIJDFXNUWZTHIM-NRFANRHFSA-N	1	1	1	1.0	targets_mapped_to_huri	PPARG	ENSG00000132170
2764	GW3965	NAXSRXHZFIBFMI-UHFFFAOYSA-N	3	3	2	0.6666666666666666	targets_mapped_to_huri	NR1H2;NR1H3;NR1I2	ENSG00000131408;ENSG00000025434
2765	Canadine	VZTUIEROBZXUFA-UHFFFAOYSA-N	6	6	2	0.3333333333333333	targets_mapped_to_huri	DRD1;DRD2;DRD3;DRD4;DRD5;F3	ENSG00000169676;ENSG00000117525
2766	ML329	CSYFFQVEQXEIAB-UHFFFAOYSA-N	0	0	0		no_known_targets		
2767	PF-8380	JMSUDQYHPSNBSN-UHFFFAOYSA-N	2	2	1	0.5	targets_mapped_to_huri	ENPP2;KCNH2	ENSG00000055118
2768	anagrelide	OTBXOEAOVRKTNQ-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	PDE3A	
2769	Vardenafil	SECKRCOLJRRGGV-UHFFFAOYSA-N	6	6	2	0.3333333333333333	targets_mapped_to_huri	PDE10A;PDE11A;PDE2A;PDE5A;PDE6A;PDE9A	ENSG00000138735;ENSG00000160191
2770	benazepril	XPCFTKFZXHTYIP-PMACEKPBSA-N	1	1	0	0.0	targets_known_but_none_in_huri	ACE	
2771	proparacaine	KCLANYCVBBTKTO-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	SCN10A	
2772	Sipatrigine	PDOCBJADCWMDGL-UHFFFAOYSA-N	1	1	0	0.0	targets_known_but_none_in_huri	KCNK2	
2773	flunarizine	SMANXXCATUTDDT-QPJJXVBHSA-N	6	6	2	0.3333333333333333	targets_mapped_to_huri	CACNA1B;CACNA1G;CACNA1H;CACNA1I;OPRD1;OPRM1	ENSG00000116329;ENSG00000112038
2774	CBiol_001725	FGJIDQWRRLDGDB-UHFFFAOYSA-N	0	0	0		no_known_targets		
2775	Monatepil	WFNRNNUZFPVBSM-UHFFFAOYSA-N	0	0	0		no_known_targets		
2776	Carboxyamidotriazole	WNRZHQBJSXRYJK-UHFFFAOYSA-N	0	0	0		no_known_targets		
2777	Pregabalin	AYXYPKUFHZROOJ-ZETCQYMHSA-N	2	2	0	0.0	targets_known_but_none_in_huri	CACNA2D1;CACNA2D2	
2778	AC265347	IGSZVEPQZANNAB-UHFFFAOYSA-N	0	0	0		no_known_targets		
2779	Purfalcamine	KRCOMOOXOZSNAJ-UHFFFAOYSA-N	0	0	0		no_known_targets		
2780	Linopirdine	YEJCDKJIEMIWRQ-UHFFFAOYSA-N	0	0	0		no_known_targets		
2781	nifekalant	OEBPANQZQGQPHF-UHFFFAOYSA-N	2	2	1	0.5	targets_mapped_to_huri	SLC47A1;SLC47A2	ENSG00000142494
2782	Flupirtine	JUUFBMODXQKSTD-UHFFFAOYSA-N	1	1	1	1.0	targets_mapped_to_huri	SHMT2	ENSG00000182199
2783	CHEMBL1739063	MEZRZVWPLXVLSO-WMZOPIPTSA-N	1	1	0	0.0	targets_known_but_none_in_huri	SLC6A9	
2784	Colistimethate sodium		0	0	0		no_known_targets		
2785	Almotriptan	WKEMJKQOLOHJLZ-UHFFFAOYSA-N	3	3	1	0.3333333333333333	targets_mapped_to_huri	HTR1B;HTR1D;HTR1F	ENSG00000135312
2786	WAY-100635	SBPRIAGPYFYCRT-UHFFFAOYSA-N	13	13	3	0.23076923076923078	targets_mapped_to_huri	ADRA1A;ADRA1B;ADRA1D;ADRA2C;DRD2;DRD3;DRD4;HTR1A;HTR1B;HTR2A;HTR2B;HTR7;OPRK1	ENSG00000184160;ENSG00000135312;ENSG00000082556
2787	BRL 15572	QJHCTHPYUOXOGM-UHFFFAOYSA-N	9	9	2	0.2222222222222222	targets_mapped_to_huri	HTR1B;HTR1D;HTR1E;HTR1F;HTR2A;HTR2B;HTR2C;HTR6;HTR7	ENSG00000135312;ENSG00000147246
2788	Granisetron hydrochloride	QYZRTBKYBJRGJB-PCMHIUKPSA-N	0	0	0		no_known_targets		
2789	ondansetron	FELGMEQIXOGIFQ-UHFFFAOYSA-N	6	6	2	0.3333333333333333	targets_mapped_to_huri	HTR2B;HTR3A;KCNH2;SLC22A2;SLC47A1;SLC47A2	ENSG00000055118;ENSG00000142494
2790	CI-988	FVQSSYMRZKLFDR-ZABPBAJSSA-N	0	0	0		no_known_targets		
2791	711085-63-1	WECKJONDRAUFDD-ZDUSSCGKSA-N	2	2	0	0.0	targets_known_but_none_in_huri	CHRNA7;HTR3A	
2792	CVT-6883	KOYXXLLNCXWUNF-UHFFFAOYSA-N	4	4	1	0.25	targets_mapped_to_huri	ADORA1;ADORA2A;ADORA2B;ADORA3	ENSG00000128271
2793	Reversine	ZFLJHSQHILSNCM-UHFFFAOYSA-N	9	9	2	0.2222222222222222	targets_mapped_to_huri	ADORA3;AURKA;AURKB;AURKC;JAK1;JAK2;JAK3;TTK;TYK2	ENSG00000105146;ENSG00000105397
2794	Indolactam V	LUZOFMGZMUZSSK-LRDDRELGSA-N	0	0	0		no_known_targets		
2795	IDE 2	CVYPYYPTFNVREL-UHFFFAOYSA-N	0	0	0		no_known_targets		
2796	shikonin	NEZONWMXZKDMKF-SNVBAGLBSA-N	6	6	3	0.5	targets_mapped_to_huri	CDC25A;CDC25B;CDC25C;COPS5;EGFR;PKM	ENSG00000164045;ENSG00000101224;ENSG00000121022
2797	164178-33-0	JHOTYHDSLIUKCJ-UHFFFAOYSA-N	2	2	1	0.5	targets_mapped_to_huri	CNR1;CNR2	ENSG00000188822
2798	WIN 55212-2	HQVHOQAKMCMIIM-HXUWFJFHSA-N	2	2	1	0.5	targets_mapped_to_huri	CNR1;CNR2	ENSG00000188822
2799	acetaminophen	RZVAJINKPMORJF-UHFFFAOYSA-N	10	10	1	0.1	targets_mapped_to_huri	CA1;CA12;CA2;CA3;CA7;CNR1;FAAH;MB;PTGS2;TRPV1	ENSG00000164879
2800	pravastatin	TUZYXOIXSAXUGO-PZAWKZKUSA-N	1	1	0	0.0	targets_known_but_none_in_huri	HMGCR	
2801	CAY-10581	WKHJQIQDQXGUOD-LAUBAEHRSA-N	0	0	0		no_known_targets		
2802	1-Methyl-D-tryptophan	ZADWXFSZEAPBJS-SNVBAGLBSA-N	0	0	0		no_known_targets		
2803	ellagic acid	AFSDNFLWKVMVRB-UHFFFAOYSA-N	47	47	18	0.3829787234042553	targets_mapped_to_huri	AKR1B1;AKT1;ATG4B;AURKA;AURKB;BACE1;BRAF;CA1;CA12;CA13;CA14;CA2;CA4;CA5A;CA6;CA7;CA9;CSNK2A1;EGFR;ELAVL3;EPHB4;ERBB2;FLT4;GALNT2;GPR35;GSK3B;HSPA1A;IGF1R;IKBKB;INSR;KDR;MAP3K8;MET;MIF;NT5E;NUAK1;PDGFRB;PKLR;PLK1;PLK4;POLH;POLI;PTK2;PTPN1;SPHK1;SRC;TEK	ENSG00000085662;ENSG00000142208;ENSG00000168397;ENSG00000185015;ENSG00000107159;ENSG00000101266;ENSG00000143641;ENSG00000204389;ENSG00000140443;ENSG00000171105;ENSG00000135318;ENSG00000113721;ENSG00000143627;ENSG00000166851;ENSG00000142731;ENSG00000101751;ENSG00000169398;ENSG00000196396
